Sample is 7878_EMS
Order	Number_16s
Sample is 7878_EMS
Order	Number_16s
Verrucomicrobiales	12
Methylophilales	15
Erysipelotrichales	30
Bacteroidales	30
Pasteurellales	46
Rhodobacterales	52
Rubrobacterales	76
Sphingobacteriales	121
Sphingomonadales	124
Myxococcales	131
Rhodospirillales	143
Clostridiales	172
Flavobacteriales	194
Bacillales	289
Lactobacillales	296
Xanthomonadales	396
Enterobacteriales	421
Rhizobiales	439
Solirubrobacterales	739
Actinomycetales	819
Burkholderiales	821
Pseudomonadales	3043

Sample is 7916_ELS
Order	Number_16s
Sample is 7916_ELS
Order	Number_16s
Holophagales	32
Gemmatimonadales	33
Oceanospirillales	63
Myxococcales	79
Methylophilales	81
Clostridiales	86
Legionellales	99
Bacillales	178
Sphingomonadales	184
Rhodobacterales	270
Rhizobiales	351
Flavobacteriales	387
Lactobacillales	405
Sphingobacteriales	845
Pasteurellales	900
Pseudomonadales	1188
Solirubrobacterales	1223
Actinomycetales	1485
Enterobacteriales	2089
Burkholderiales	2401

Sample is 7916_CS
Order	Number_16s
Sample is 7916_CS
Order	Number_16s
Caldilineales	18
Oceanospirillales	78
Rubrobacterales	102
Bacteroidales	109
Xanthomonadales	113
Rhizobiales	114
Clostridiales	135
Sphingomonadales	165
Myxococcales	198
Rhodospirillales	204
Flavobacteriales	220
Rhodocyclales	224
Lactobacillales	292
Sphingobacteriales	306
Pseudomonadales	323
Hydrogenophilales	326
Rhodobacterales	542
Bacillales	825
Enterobacteriales	1569
Solirubrobacterales	1596
Actinomycetales	1832
Burkholderiales	2162

Sample is 7916_EMS
Order	Number_16s
Sample is 7916_EMS
Order	Number_16s
Legionellales	28
Hydrogenophilales	28
Myxococcales	32
Fusobacteriales	40
Rhodocyclales	47
Syntrophobacterales	48
Oceanospirillales	49
Pasteurellales	91
Erysipelotrichales	109
Rubrobacterales	144
Rhodobacterales	159
Rhodospirillales	180
Bacteroidales	184
Rhizobiales	193
Sphingobacteriales	300
Sphingomonadales	308
Flavobacteriales	315
Xanthomonadales	347
Bacillales	369
Lactobacillales	726
Enterobacteriales	727
Pseudomonadales	742
Burkholderiales	1100
Solirubrobacterales	1895
Actinomycetales	2268
Clostridiales	4203

Sample is 7916_EUS
Order	Number_16s
Sample is 7916_EUS
Order	Number_16s
Pasteurellales	12
Sphingomonadales	71
Legionellales	95
Xanthomonadales	132
Rhodobacterales	162
Fusobacteriales	184
Bacillales	198
Myxococcales	216
Lactobacillales	308
Bacteroidales	334
Enterobacteriales	455
Rhizobiales	475
Sphingobacteriales	497
Flavobacteriales	680
Clostridiales	877
Pseudomonadales	1273
Burkholderiales	1694
Solirubrobacterales	1994
Actinomycetales	2037

Sample is 7921_ELS
Order	Number_16s
Sample is 7921_ELS
Order	Number_16s
Verrucomicrobiales	25
Pasteurellales	126
Neisseriales	143
Xanthomonadales	192
Clostridiales	246
Flavobacteriales	258
Actinomycetales	287
Lactobacillales	296
Solirubrobacterales	334
Sphingobacteriales	369
Bacillales	488
Rhizobiales	547
Enterobacteriales	1008
