Phylum	Number_16s
Sample is 8043_ELS
Phylum	Number_16s
OD1	12
Fusobacteria	20
TM7	28
Cyanobacteria	126
Actinobacteria	221
Bacteroidetes	238
Firmicutes	357
Proteobacteria	11314

Sample is 8043_EUS
Phylum	Number_16s
Sample is 8043_EUS
Phylum	Number_16s
TM7	24
Acidobacteria	44
OD1	49
Firmicutes	504
Actinobacteria	558
Cyanobacteria	734
Bacteroidetes	1849
Proteobacteria	15211

Sample is 8043_EMS
Phylum	Number_16s
Sample is 8043_EMS
Phylum	Number_16s
Cyanobacteria	17
Acidobacteria	20
OD1	29
Firmicutes	45
Actinobacteria	152
Bacteroidetes	444
Proteobacteria	11259

Sample is 8249_CS
Phylum	Number_16s
Sample is 8249_CS
Phylum	Number_16s
Chloroflexi	11
OD1	28
SR1	58
TM7	94
Firmicutes	511
Actinobacteria	1391
Cyanobacteria	1595
Bacteroidetes	1797
Proteobacteria	5888

Sample is 8249_ELS
Phylum	Number_16s
Sample is 8249_ELS
Phylum	Number_16s
OD1	95
Firmicutes	584
Cyanobacteria	689
Actinobacteria	782
Bacteroidetes	1544
Proteobacteria	5883

Sample is 8249_EMS
Phylum	Number_16s
Sample is 8249_EMS
Phylum	Number_16s
Spirochaetes	30
OD1	51
Fusobacteria	100
Cyanobacteria	454
Bacteroidetes	576
Firmicutes	713
Actinobacteria	1211
Proteobacteria	6028

Sample is 8249_EUS
Phylum	Number_16s
Sample is 8249_EUS
Phylum	Number_16s
Planctomycetes	15
OP10	21
Acidobacteria	32
OD1	50
Fusobacteria	67
Cyanobacteria	182
Bacteroidetes	381
Actinobacteria	755
Firmicutes	924
Proteobacteria	2328

